time,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,precipitation_sum,showers_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,date,sunset,sunrise,wind_speed_10m_max_actual,wind_gusts_10m_max_actual,uv_index_max,weather_code,temperature_2m_max_actual,temperature_2m_min_actual,apparent_temperature_max_actual,apparent_temperature_min_actual,daylight_duration,sunshine_duration,uv_index_clear_sky_max,rain_sum,showers_sum_actual,snowfall_sum_actual,precipitation_sum_actual,precipitation_hours,precipitation_probability_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,delay
2024-02-04,7.366956860655412,0.9715984772110051,3.189166948943642,-3.2899645692807935,2.470281180409021,0.0,0.14047516385845332,22.32937864959129,41.01297600308826,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-05,7.550139608758764,1.3398346914960708,3.7135655978375333,-2.8755613497088346,2.2206343991258297,0.0,0.1290455257972998,21.954438602477616,39.61855121841079,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-06,7.906753521031945,1.2866858792604008,3.999336958904177,-2.8041798762485235,2.486587769128036,0.0,0.169492580025126,21.715320027584674,39.13539875751826,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-07,7.9579877427116665,1.6640950309031708,4.101194430302818,-2.3393747015162965,1.994948271713951,0.0,0.14278344628511774,21.981132755805202,39.89492474450807,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-08,7.984702964639331,1.9755800121054832,4.040812297284897,-1.887414557062598,2.135430325422978,0.0,0.11131811145148507,21.748411976594966,40.21235004980246,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-09,8.354037692182976,2.094752186454606,4.176869364793959,-1.889685534734808,2.169195108971581,0.0,0.17812393742486973,22.534543417228626,41.51269884873996,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-10,8.661775609022321,1.7151201651606511,4.842329924415692,-2.038521806847687,1.5231318521800645,0.0,0.11837015330322698,22.02918490601801,40.18960830571618,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-11,8.188301168730012,1.5710686879634892,4.159624395134299,-2.5498113892820133,2.4521393694307396,0.0,0.12323299387395861,22.218449422322298,40.88773917813093,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-12,8.37148391262844,1.9393049019428545,4.684023041648225,-2.1354081691179627,2.2024925885458875,0.0,0.11180397538552589,21.84350937478442,39.493314397468914,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-13,8.72809782490207,1.8861560897067546,4.969794402716353,-2.06402669565692,2.4684459585464444,0.0,0.15225102961311032,21.604390799888655,39.010161936571365,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-14,8.779332046581748,2.263565241349963,5.0716518741154255,-1.5992215209240088,1.97680646113136,0.0,0.12554189587299525,21.870203528108703,39.76968792356019,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-15,8.806047268509422,2.5750502225521505,5.011269741096879,-1.1472613764708903,2.1172885148415324,0.0,0.09407656103950016,21.63748274889954,40.08711322885665,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-16,9.17538199605337,2.69422239690117,5.147326808606676,-1.1495323541431257,2.151053298388941,0.0,0.160882387012863,22.423614189533424,41.38746202779346,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-17,9.483119912892004,2.3145903756068478,5.812787368227278,-1.2983686262566843,1.5049900415988915,0.0,0.1011286028912239,21.918255678322666,40.06437148477044,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-18,9.009645472895933,2.170538898398414,5.130081837165779,-1.8096582086771282,2.4339975606089275,0.0,0.10599268353209404,22.10752019472974,40.762502357791575,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-19,9.192828217091382,2.5387751123663103,5.654480481900919,-1.3952549884988366,2.1843507814817698,0.0,0.09456490511375107,21.73258014729421,39.368077577734304,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-20,9.54944212966035,2.485626300118973,5.940251841187523,-1.3238735150249852,2.450304153242432,0.0,0.13501319941152207,21.493461572503552,38.884925117447395,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-21,9.600676351637015,2.8630354517511885,6.04210931080798,-0.8590683402769721,1.9586646575836515,0.0,0.10830530574142072,21.75927430082614,39.64445110504191,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-22,9.627391573860542,3.174520432941383,5.981727176007358,-0.4071081958117104,2.0991467130559016,0.0,0.07684121097832171,21.526553521722185,39.961876410950296,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-23,9.996726301700933,3.293692607278188,6.117784241737355,-0.4093791734708625,2.13291149836233,0.0,0.143648277021799,22.312684962458643,41.2622252104929,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-24,10.304464218835765,2.9140605859733046,6.783244799578776,-0.5582154455698678,1.486848243328763,0.0,0.0838957329701797,21.80732645135171,39.939134668076484,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-25,9.83098977884124,2.7700091087646372,6.1005392685186255,-1.0695050279895808,2.4158557623372925,0.0,0.08875981361109182,21.99659096775888,40.63726554109836,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-26,10.014172523035468,3.1382453227330807,6.624937913252536,-0.6551018078117119,2.166208983212064,0.0,0.07733203519279859,21.621650920323418,39.24284076104043,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-27,10.370786435604082,3.0850965104855943,6.910709272538156,-0.5837203343383504,2.432162354973517,0.0,0.11778032949062961,21.382532345533804,38.75968830075639,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-28,10.42202065758125,3.462505662116471,7.012566742158941,-0.1189151595921567,1.9405228593162647,0.0,0.09107243582071044,21.648345073856337,39.51921428834888,,,,,,,,,,,,,,,,,,,,,,,,0
2024-02-29,10.44873588027643,3.773990643361999,6.952184607079048,0.3330449872969554,2.0810049645650595,0.0,0.05970701612578887,21.415624296103047,39.83663959794731,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-01,10.818070608588844,3.89316281775239,7.088241672529582,0.33077401205892,2.1147697996498533,0.0,0.12661275723773738,22.201755738191615,41.13698840118026,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-02,11.125808526195913,3.513530796502498,7.753702230090541,0.18193774238250793,1.4687065943970594,0.0,0.06695888825478417,21.69639722843689,39.81389786245647,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-03,10.652334086671825,3.369479319345965,7.070996698749226,-0.32935183761799536,2.3977141631860404,0.0,0.07192164396402176,21.88566174619479,40.51202873916753,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-04,10.8355168313385,3.737715533368017,7.595395343204163,0.08505138498157283,2.1480674338393455,0.0,0.06059254061417446,21.510721700110075,39.117603962798,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-05,11.192130744379082,3.6845667211743294,7.881166702210489,0.15643286087671449,2.4140208553786926,0.0,0.10113950998036747,21.27160312667163,38.63445150620339,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-06,11.243364966826427,4.061975872858811,7.983024171546853,0.6212380380420086,1.922381409505899,0.0,0.07453029137931623,21.537415856350258,39.39397749749734,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-07,11.270080189522078,4.373460854103663,7.9226420364696235,1.0731981849314094,2.0628635147514593,0.0,0.04316487168411566,21.30469507859396,39.71140280708735,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-08,11.63941491783506,4.49263302849443,8.058699101919828,1.070927209693652,2.0966283498370246,0.0,0.11007061279620194,22.09082652068379,41.01175161032359,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-09,11.947152835441626,4.113001007244164,8.724159659480302,0.9220909400169104,1.45056514458497,0.0,0.05041674381317933,21.585468010928075,39.68866107159874,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-10,11.473678395917439,3.9689495300888415,8.04145412813885,0.4108013600170173,2.3795727133732907,0.0,0.05537949952251445,21.774732528688077,40.386791948312506,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-11,11.656861140584635,4.3371857441106005,8.565852772594376,0.8252045826167071,2.129925984026553,0.0,0.04405039617267403,21.399792482602514,38.9923671719414,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-12,12.013475053856407,4.284036931164879,8.851624130347403,0.8965860591273795,2.3958868492592944,0.0,0.08490313858002294,21.16067391003432,38.50921471572095,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-13,12.064709276535725,4.661446082097907,8.953481598433331,1.3613912369101575,1.904254847076472,0.0,0.05859969301979642,21.426486640579803,39.26874070738108,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-14,12.091424499462937,4.972931062590751,8.893099462103155,1.8133513844150038,2.0447443960157803,0.0,0.02754004636582938,21.19376586369379,39.586166017344446,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-15,12.460759228007769,5.09210323622953,9.029156526301781,1.8110804097932371,2.0785166747927546,0.0,0.09475156051898967,21.979897306653058,40.88651482095126,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-16,12.768497145845267,4.712471214227615,9.694617082609144,1.662244140732259,1.432460913233644,0.0,0.03540346457707935,21.474538797767497,39.5634242825995,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-17,12.295022706552606,4.56841973631944,9.011911550015322,1.1509545613481684,2.361475925716508,0.0,0.040671993327415806,21.66380331639322,40.2615551596798,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-18,12.478205451450483,4.936655949589526,9.53631019321689,1.5653577845633277,2.111836640061825,0.0,0.029648663018665256,21.28886327118015,38.86713038368748,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-19,12.83481936472349,4.883507136644119,9.822081550971863,1.636739261074947,2.3777975052938802,0.0,0.07050140542608949,21.0497446986104,38.383977927462055,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-20,12.886053587402765,5.260916287577584,9.92393901905822,2.1015444388584115,1.8861655031100588,0.0,0.04419795986575614,21.3155574291554,39.14350391912121,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-21,12.912768810329531,5.572401268069823,9.863556882725986,2.553504586361706,2.0266550520527242,0.0,0.01313831321204817,21.08283665227112,39.460929229089096,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-22,13.282103538874818,5.691573441708379,9.999613946925802,2.5512336117401127,2.060427330828145,0.0,0.08034982736512547,21.868968095229715,40.761278032693546,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-23,13.589841454953492,5.31194142006867,10.665074502364213,2.4023973425023977,1.414371600879384,0.0,0.021547789724684824,21.36360958709774,39.43818749324816,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-24,13.116367013899962,5.167889942520932,9.982368968900051,1.891107762938252,2.343386644971701,0.0,0.027362376776319475,21.552874106479212,40.136318369236974,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-25,13.299549757038815,5.536126156151627,10.50676761123288,2.305510985975002,2.093747390926839,0.0,0.016885104768945697,21.177934062019407,38.74189359214971,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-26,13.656163668551919,5.482977343566974,10.79253896811753,2.3768924623075947,2.359708287769547,0.0,0.058283905477799824,20.938815490204817,38.25874113483376,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-27,13.707397889471562,5.86038649486151,10.89439643533484,2.8416976399130194,1.8680763171950892,0.0,0.03252651821872382,21.204628221502965,39.01826712539809,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-28,13.73411311063976,6.171871475715271,10.834014298135678,3.293657787239143,2.0085658977444165,0.0,0.0020129298662431017,20.97190744537183,39.33569243426857,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-29,14.103447837423532,6.291043649714986,10.970071361462882,3.2913868124383896,2.0423382081339256,0.0,0.06977050232076698,21.758038889084503,40.63604123678258,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-30,14.411185753503403,5.9114116280746725,11.635531916903085,3.1425505432000493,1.396282478182297,0.0,0.010968464680365692,21.252680380954367,39.31295069733784,,,,,,,,,,,,,,,,,,,,,,,,0
2024-03-31,13.937711312449586,5.767360150526937,10.952826383438113,2.6312609636356665,2.325297522276204,0.0,0.01678305173207248,21.44194490033577,40.01108157332726,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-01,14.120894055589298,6.135596364157068,11.477225025772544,3.0456641866729797,2.075658268230491,0.0,0.006305779724568111,21.067004855873112,38.616656796234665,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-02,14.477507967101918,6.082447551572565,11.762996382657139,3.1170456630054773,2.341619165072952,0.0,0.0477045804333075,20.827886284058263,38.133504338917845,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-03,14.528742188022882,6.45985670286626,11.864853849876042,3.5818508406101914,1.8499871944976019,0.0,0.021947193174408575,21.093699015356854,38.89303032948036,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-04,14.555275073940091,6.771341683197047,11.80447171073854,4.033810987579172,1.9904793985510512,0.0,-0.008044004164250385,20.860978239373626,39.21045563926079,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-05,14.924427465474881,6.89051385667292,11.940528772132296,4.031540012421649,2.0242543324396642,0.0,0.060235959303889114,21.647109683231324,40.51080444267363,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-06,15.231983046304816,6.510881834508616,12.605989325637378,3.882703742826039,1.378201225989433,0.0,0.001956312677117017,21.141751175245897,39.187713904129026,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-07,14.758326270001591,6.36683035643799,11.923283790238017,3.371414162905338,2.307218893583512,0.0,0.008293290742536652,21.331015694773377,39.88584478101969,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-08,14.94132667789192,6.735066569544972,12.447682430637009,3.7858173855853865,2.057582263039048,0.0,-0.0016615902510414005,20.956075650459255,38.491420004833174,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-09,15.297758254155548,6.68191775643642,12.733453785588454,3.8571988615616783,2.3235457833805166,0.0,0.04025960147115484,20.716957078787264,38.008267548412555,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-10,15.348810139826,7.05932690720641,12.835311250869948,4.322004038808192,1.8319164363090918,0.0,0.015024605226165028,20.982769810233872,38.767793539882575,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-11,15.375343025743799,7.370811887537116,12.774929111733588,4.773964185777572,1.972408640361631,0.0,-0.014966592112552107,20.750049034249557,39.08521884966025,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-12,15.74449541727904,7.489984061012771,12.91098617312854,4.77169321062022,2.006183574248691,0.0,0.053313371355504346,21.53618047810659,40.385567653070716,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-13,16.052050998108566,7.110352038848696,13.57644672663347,4.622856941024703,1.3601304677980741,0.0,-0.004966275271324455,21.030821970121263,39.062477114526104,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-14,15.578394221806755,6.966300560778321,12.893741191235078,4.111567361104719,2.289148135390471,0.0,0.0013707027942205519,21.220086489650544,39.76060799142017,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-15,15.761394629696333,7.334536773885089,13.418139831634232,4.5259705837847966,2.0395115048473027,0.0,-0.008584178199528558,20.84514644533279,38.36618321522657,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-16,16.117814099533305,7.281387961572953,13.703628878650406,4.597352059104161,2.3054750253176937,0.0,0.03376128486516669,20.60602787363417,37.88303075988757,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-17,16.168853878777288,7.6587971131396815,13.805204035997603,5.062157235694584,1.8138456783742247,0.0,0.008950559962535742,20.871840605052512,38.642556752435716,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-18,16.195374658268666,7.970282094266562,13.744539588925887,5.5141173820066065,1.954337882556865,0.0,-0.02061636603357811,20.639119829041498,38.95998206329457,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-19,16.56451494337596,8.089454268539248,13.880314342384265,5.511846406192815,1.988112816574894,0.0,0.04808786877689941,21.42525127287006,40.26033086778462,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-20,16.872058417780163,7.709822247170265,14.545492587955923,5.363010135939473,1.34205971025149,0.0,-0.009767506507437046,20.919892764857707,38.9372403303187,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-21,16.398389535051994,7.565770769895823,13.862504744623092,4.851720555362921,2.271077377973658,0.0,-0.003006257099508164,21.109157284356797,39.63537120828819,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-22,16.581377836515735,7.9340069837992955,14.386621077088371,5.266123777386759,2.021440747558243,0.0,-0.012536866750755382,20.734217240011827,38.24094643317371,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-23,16.937797306352014,7.880858171487283,14.672110124102542,5.337505252705194,2.2874042680302336,0.0,0.02980859631413721,20.49509866831625,37.75779397784134,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-24,16.988837085595907,8.258267323054177,14.773685281450025,5.802310429296108,1.7957749210862664,0.0,0.004997871411393823,20.76091139973363,38.517319970388044,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-25,17.015357865086784,8.569752304179639,14.71302083437794,6.254270575606482,1.936267125270017,0.0,-0.024569054584718752,20.52819062372165,38.834745281244565,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-26,17.384498150195405,8.688924478453782,14.848795587838396,6.2519995997947095,1.9700420592847538,0.0,0.04413518022571447,21.314322067551075,40.13509408573467,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-27,17.69195349708041,8.309292456946249,15.513973454969737,6.103163329655915,1.32398895300263,0.0,-0.013327792318892223,20.808963559456213,38.81200354982648,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-28,17.218196486833556,8.165240979534232,14.830985233197245,5.591873749194771,2.2530066207650763,0.0,-0.006174140171152448,20.99822807887395,39.5101344293546,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-29,17.401096660777878,8.533477193299042,15.355101187221432,6.006276971332869,2.0033699903900866,0.0,-0.015312347082708955,20.62328803444848,38.11570965580301,,,,,,,,,,,,,,,,,,,,,,,,0
2024-04-30,17.75742800309651,8.48032838084893,15.640589855798412,6.077658446767183,2.2693335109018147,0.0,0.02742551872186405,20.38416946266745,37.6325572020196,,,,,,,,,,,,,,,,,,,,,,,,0
2024-05-01,17.808379654822097,8.857737532277785,15.742164634706505,6.542463623473769,1.7777041639973779,0.0,0.0030071965588820138,20.649982194002924,38.3920831961252,,,,,,,,,,,,,,,,,,,,,,,,0
2024-05-02,17.834812306795456,9.169222513265685,15.68149980919764,6.9944237699007275,1.918196368217742,0.0,-0.026167326697647153,20.417261417907614,38.709508508534675,,,,,,,,,,,,,,,,,,,,,,,,0
2024-05-03,18.203864464384836,9.288394687399865,15.817274184216249,6.992152794201643,1.9519713022770149,0.0,0.04292931085273263,21.20339286165505,40.00985731458506,,,,,,,,,,,,,,,,,,,,,,,,0
2024-05-04,18.511319811269647,8.908762665892564,16.48245205134809,6.843316524063289,1.3059181959937791,0.0,-0.014533661692003902,20.698034353559446,38.68676677867502,,,,,,,,,,,,,,,,,,,,,,,,0
2024-05-05,18.03756280102283,8.764711188481268,15.799463829575835,6.332026943602764,2.23493586375574,0.0,-0.007380009544249971,20.887298872977574,39.38489765820318,,,,,,,,,,,,,,,,,,,,,,,,0
2024-05-06,18.22046297496787,9.132947402246,16.32357978360126,6.746430165741418,1.9852992333797246,0.0,-0.01651821645585369,20.512358828550962,37.99047288464893,,,,,,,,,,,,,,,,,,,,,,,,0
2024-05-07,18.57679431728581,9.07979858979601,16.60906845217624,6.817811641174804,2.251262753893052,0.0,0.026219649348916796,20.27324025677298,37.50732043087215,,,,,,,,,,,,,,,,,,,,,,,,0
2024-05-08,18.627745969011308,9.457207741225034,16.710643231084617,7.28261681788188,1.759633406988117,0.0,0.0018013271858222935,20.53905298810749,38.26684642497631,,,,,,,,,,,,,,,,,,,,,,,,0
